"id","title","component","owner","priority","status","reason","lab","org_unit","program","customer_contact","updated_by","submitted_date","closed_date","acknowledged_date","eta","eta_request","category","cell_id"
"=HYPERLINK(""https://hsdes.intel.com/resource/16013542750"",""16013542750"")","[REMOTE SUPPORT][WW23.5][JSL+] Place units accordingly in APPV1,STHI001/PG12 MPE Lab/2,STHI001/PG12 MPE Lab/2,3","lab.PPV.Remote Support","sbin129x","2-high","rejected","filed_by_mistake","PG12 MPE Lab","MPE Labs","JSL","prabhudu","bint180x","=TEXT(""2021-06-04 13:27:51.530"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 13:45:44.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 13:33:13.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-17 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013542740"",""16013542740"")","[WW23.5][REMOTE SUPPORT][JSL+] To place unit from MIR# 1146002,STHI001/PG12 MPE Lab/9","lab.PPV.Remote Support","sbin129x","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","JSL","amansing","nkasimx","=TEXT(""2021-06-04 13:26:16.480"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-06 15:47:51.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 13:30:20.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-17 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013542516"",""16013542516"")","[REMOTE SUPPORT][WW23.5][ADL][APPV#03]  -> Need support to change resolution for PG12TPPV0003B","lab.PPV.Cell","sbin129x","2-high","complete",,"PG12 MPE Lab","MPE Labs","GLK","anishnax","bint180x","=TEXT(""2021-06-04 12:54:18.333"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 13:43:05.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 13:30:04.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-17 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/1509281310"",""1509281310"")","[CONVERSION][APPV14] DC3 Images conversion","lab.PPV.Conversion","sbin129x","2-high","complete","released","PG12 MPE Lab","MPE Labs","ICX-D","wooimin","binm175x","=TEXT(""2021-06-04 10:17:52.777"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 11:01:40.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 10:51:35.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-07 12:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509279528"",""1509279528"")","[CONVERSION][SNR] [WW23.4]Reimage DC3 and FCC Image,APPV09/PG12 MPE Lab/3,5,9","lab.PPV.Conversion","bint180x","2-high","complete",,"PG12 MPE Lab","MPE.MST.CMV","SNR",,"sbin129x","=TEXT(""2021-06-03 18:37:11.260"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 13:44:33.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 19:06:50.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 23:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509279205"",""1509279205"")","[CONVERSION][WW23.4N][ADL S601] Cell Conversion & TP Checkout","lab.PPV.Conversion","bint180x","2-high","complete","released","PG12 MPE Lab","MPE Labs","ADL","eddyfaza","kalbas1x","=TEXT(""2021-06-03 17:40:20.287"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-06 02:53:44.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 18:31:11.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 23:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013537911"",""16013537911"")","[WW23.4][REMOTE SUPPORT][JSL+] To collect MIR# 1146002,STHI001/PG12 MPE Lab/9","lab.PPV.Cell","bint180x","2-high","complete",,"PG12 MPE Lab","MPE.MST.PPV","JSL","amansing","mbi967x","=TEXT(""2021-06-03 17:31:27.490"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 18:11:07.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 18:10:30.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509278342"",""1509278342"")","[WW23.4D][SYSTEM DEBUG][SNR] Help to Bring up Cell 11,STHI009/PG12 MPE Lab/11","lab.PPV.System Debug","bint180x","2-high","complete",,"PG12 MPE Lab","MPE Labs","SNR","azizanx","bint180x","=TEXT(""2021-06-03 15:57:31.617"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-23 18:56:20.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 16:25:26.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 19:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013536091"",""16013536091"")","[REMOTE SUPPORT][WW23.4][ADL][APPV#03]  -> Need support to place units MIR#1145535 in cells to perform RV,APPV03/PG12 MPE Lab/1,2","lab.PPV.Remote Support","bint180x","2-high","complete",,"PG12 MPE Lab","MPE Labs","GLK","anishnax","anishnax","=TEXT(""2021-06-03 14:39:21.400"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-10 12:33:28.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 15:46:40.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-17 19:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/1509277275"",""1509277275"")","[WW23.4][System Debug][TGL] Help to Change VCTIM at CELL 12 APPV10,APPV10/PG12 MPE Lab/12","lab.PPV.System Debug","awatifbx","3-medium","complete","released","PG12 MPE Lab","MPE Labs","TGL","mmahanif","awatifbx","=TEXT(""2021-06-03 14:04:56.733"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 23:41:10.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 23:40:52.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 22:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/22013209929"",""22013209929"")","[REMOTE SUPPORT][WW23.4][ADL][APPV#03]  -> Need support to collect MIR#1145535  and place in cells to perform RV,APPV03/PG12 MPE Lab/1,2","lab.PPV.Remote Support","mbin324x","2-high","complete",,"PG12 MPE Lab","MPE Labs","GLK","anishnax","mbin324x","=TEXT(""2021-06-03 13:02:10.360"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 14:13:40.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 13:56:29.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 19:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/1509275668"",""1509275668"")","[REMOTE SUPPORT][APPV09][SNR] Clean Socket and move unit,APPV09/PG12 MPE Lab/5","lab.PPV.Remote Support","bint180x","2-high","complete",,"PG12 MPE Lab","MPE.MST.CMV","SNR",,"bint180x","=TEXT(""2021-06-03 10:22:17.720"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 18:34:44.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 10:41:14.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 19:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509274305"",""1509274305"")","[SYSTEM DEBUG][APPV15]-Cell 4 down bin 88050170 (EFISTAGE_WAIT_FOR_STAGE_EFI_DRAGON),","lab.PPV.System Debug","awatifbx","2-high","complete","released","PG12 MPE Lab","MPE Labs","ICX",,"awatifbx","=TEXT(""2021-06-02 23:51:08.287"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-11 22:50:28.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 00:00:58.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 23:50:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013529284"",""16013529284"")","[REMOTE SUPPORT][JSL+] [WW23.3] Please remove the USB cables(in blue circle) from cell 1 MB,STHI001/PG12 MPE Lab/1","lab.PPV.Remote Support","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","prabhudu","mbin289x","=TEXT(""2021-06-02 20:59:37.310"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 20:10:48.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 21:08:46.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-16 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013529183"",""16013529183"")","[SYSTEM DEBUG][JSL+] [WW23.3] Please debug the exception caught in Intec hardware.,STHI001/PG12 MPE Lab/7","lab.PPV.Cell","awatifbx","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","prabhudu","mbinm71x","=TEXT(""2021-06-02 20:48:13.727"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 11:06:57.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 20:59:13.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 20:50:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509273907"",""1509273907"")","[HANDLER][ICX HCC][WW23.3D]APPV15 CELL 6 AND CELL 12","lab.PPV.Handler","bint180x","2-high","complete","released","PG12 MPE Lab","MPE.PGM.PPV","ICX","bint180x","awatifbx","=TEXT(""2021-06-02 19:18:30.860"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 06:49:50.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 19:19:05.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 19:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509273585"",""1509273585"")","[Remote Support] [APPV09] Help to Continue Run Looping for Cell 7 and 8","lab.PPV.Loops","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE Labs","SNR",,"mbin289x","=TEXT(""2021-06-02 17:53:20.950"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 06:28:23.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 19:25:09.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-16 17:53:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509273481"",""1509273481"")","[Remote Support] [APPV09] Help to Clean Socket for Cell 7 and 8,STHI009/PG12 MPE Lab/7,8","lab.PPV.Cell","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE Labs","SNR",,"mbin289x","=TEXT(""2021-06-02 17:43:49.920"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 22:45:43.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 19:26:31.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-16 17:53:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509272975"",""1509272975"")","[REMOTE SUPPORT][WW23.3][SNR] To Swap unit between Cells,APPV09/PG12 MPE Lab/3,9,APPV09/PG12 MPE Lab/3,9","lab.PPV.Remote Support","bint180x","2-high","complete","released","PG12 MPE Lab","MPE.MST.CMV","SNR",,"kalbas1x","=TEXT(""2021-06-02 16:41:56.373"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 20:30:00.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 17:00:15.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 19:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013526218"",""16013526218"")","[]WW23.3[REMOTE SUPPORT][ADL][APPV#03]  -> Need support to collect MIR#1145513 and place in cells to perform RV,APPV03/PG12 MPE Lab/1,2","lab.PPV.Remote Support","bint180x","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","anishnax","kalbas1x","=TEXT(""2021-06-02 15:10:40.150"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 02:59:00.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 15:45:18.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 13:08:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/1509270347"",""1509270347"")","[CONVERSION][APPV0007B][DG2-128]Conversion To Install Peacock Lane,APPV07/PG12 MPE Lab/8,9","lab.PPV.Conversion","xong","3-medium","complete",,"PG12 MPE Lab","MPE.PGM.PPV","DG2","eabdrau","bint180x","=TEXT(""2021-06-02 10:31:35.677"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 15:22:33.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 12:39:23.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-05 22:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509270120"",""1509270120"")","[CONVERSION][APPV7b][DG2-128] Cell10 ,APPV07/PG12 MPE Lab/10","lab.PPV.Conversion","xong","2-high","complete",,"PG12 MPE Lab","MPE Labs","DG2","xong","sbin129x","=TEXT(""2021-06-02 10:12:06.507"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 17:29:22.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-06-09 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509269551"",""1509269551"")","[REMOTE SUPPORT] [APPV09] Help to Swap EMMC card, Reseat Unit and Power Cycle Cell,STHI009/PG12 MPE Lab/4,6","lab.PPV.Cell","bint180x","2-high","complete",,"PG12 MPE Lab","MPE Labs","SNR",,"bint180x","=TEXT(""2021-06-02 09:02:29.187"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 11:18:37.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 11:17:25.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 19:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509269214"",""1509269214"")","[SYSTEM DEBUG][DG2-512][APPV05][CELL12] DOWN-Final Bin = 79060067 (PYTHON_FAILED_MEMTEST_MSU7),STHI005/PG12 MPE Lab/12","lab.PPV.Cell","binm175x","2-high","complete","released","PG12 MPE Lab","MPE Labs","DG2",,"mbinm71x","=TEXT(""2021-06-02 05:28:45.183"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 09:18:07.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-06-04 06:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509269205"",""1509269205"")","[SYSTEM DEBUG][DG2-512][APPV05][CELL11] DOWN Final Bin = 74150026 (WINDOWS_GT_TIMEOUT_MCE_3DMARK_TIMESPY_GRAPHICSTEST1),STHI005/PG12 MPE Lab/11","lab.PPV.Cell","binm175x","2-high","complete","released","PG12 MPE Lab","MPE Labs","DG2",,"binm175x","=TEXT(""2021-06-02 03:57:18.133"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 06:21:39.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-06-04 05:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509269202"",""1509269202"")","[SYSTEM DEBUG][DG2-512][APPV05][CELL7] DOWN-Final Bin = 79060067 (PYTHON_FAILED_MEMTEST_MSU6),STHI005/PG12 MPE Lab/7","lab.PPV.Cell","binm175x","2-high","complete","released","PG12 MPE Lab","MPE Labs","DG2",,"mbinm71x","=TEXT(""2021-06-02 03:55:11.100"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 09:15:49.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-06-04 05:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013522645"",""16013522645"")","[REMOTE SUPPORT][JSL+]MIR # 1142049 Work Instruction for Remote Debug (BA PDE) : Manually place units ,STHI008/PG12 MPE Lab/8","lab.PPV.Remote Support","binm175x","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","JSL","ssinhama","kalbas1x","=TEXT(""2021-06-01 20:58:34.647"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-07 12:47:37.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-06-15 23:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509268714"",""1509268714"")","[WW23.2][REMOTE SUPPORT][SNR] - Clean socket and reseat Unit,APPV09/PG12 MPE Lab/9","lab.PPV.Remote Support","binm175x","2-high","complete","released","PG12 MPE Lab","MPE.MST.CMV","SNR",,"binm175x","=TEXT(""2021-06-01 19:43:01.603"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 02:51:58.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-06-08 23:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509267799"",""1509267799"")","[Remote Support] [APPV09] Help to Run Looping for Cell 4 and 6","lab.PPV.Loops","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE Labs","SNR",,"binm175x","=TEXT(""2021-06-01 16:37:39.900"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 02:55:14.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 16:46:02.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-15 16:37:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509267763"",""1509267763"")","[Remote Support] [APPV09] Help to reseat Cards on MB and Clean Socket for Cell 4 and 6 ,STHI009/PG12 MPE Lab/4,6","lab.PPV.Cell","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE Labs","SNR",,"mbin289x","=TEXT(""2021-06-01 16:30:57.550"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 17:15:47.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 16:44:29.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-15 16:30:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013519447"",""16013519447"")","[REMOTE SUPPORT][JSL+] MIR# 1141515 Work Instruction for Remote Debug (BA PDE) : PPV Correlation by manually placing Rejected units,APPV01/PG12 MPE Lab/12,STHI008/PG12 MPE Lab/12","lab.PPV.Remote Support","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE Labs","JSL","shaikax","awatifbx","=TEXT(""2021-06-01 14:12:54.300"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-07 15:34:38.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 16:02:30.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-15 14:02:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509266478"",""1509266478"")","[REMOTE SUPPORT][WW23.2][SNR] To Swap unit between Cells,APPV09/PG12 MPE Lab/3,9","lab.PPV.Remote Support","kalbas1x","2-high","complete","released","PG12 MPE Lab","MPE.MST.CMV","SNR",,"kalbas1x","=TEXT(""2021-06-01 13:53:27.857"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 15:46:40.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 15:41:40.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-15 13:53:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013518483"",""16013518483"")","[REMOTE SUPPORT] [JSL+]  Work Instruction for Remote Debug (BA PDE) :MIR # 1141185: JSL: Manually place units,STHI008/PG12 MPE Lab/10","lab.PPV.Remote Support","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE.MST.PPV","JSL","ssinhama","mbin289x","=TEXT(""2021-06-01 12:46:09.343"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-04 19:49:20.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 13:00:19.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-14 13:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013517794"",""16013517794"")","[REMOTE SUPPORT][WW23.2][ADL][APPV#03]  -> Need support to change resolution for PG12TPPV0003B","lab.PPV.Cell","nkasimx","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","anishnax","nkasimx","=TEXT(""2021-06-01 11:41:04.913"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 17:49:39.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 14:40:17.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-14 14:40:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16013516691"",""16013516691"")","[REMOTE SUPPORT][WW23.2][JSL+] Receive MIR 1140391 from IC & place units accordingly in APPV1,STHI001/PG12 MPE Lab/2,STHI001/PG12 MPE Lab/2,3,4,5,6,STHI001/PG12 MPE Lab/4","lab.PPV.Remote Support","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE.PGM.PPV","JSL","prabhudu","sbin129x","=TEXT(""2021-06-01 09:50:05.760"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 19:50:17.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 10:41:17.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-09 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-15 09:50:00.000"", ""yyyy-mm-dd h:mm:ss"")","PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/16013516181"",""16013516181"")","[SYSTEM DEBUG][WW23.1][GLK][APPV#13B] Unable to connect APPV13B through VNC","lab.PPV.Cell","abinmazx","2-high","complete",,"PG12 MPE Lab","MPE Labs","GLK","rgirijax","mbi967x","=TEXT(""2021-06-01 01:06:33.580"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 03:12:41.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-06-03 00:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","1"
"=HYPERLINK(""https://hsdes.intel.com/resource/16013515881"",""16013515881"")","[REMOTE SUPPORT][WW23.1][GLK][APPV#13B]  -> Need OPS support to collect MIR# 1139179  and place units in APPV13B,APPV13/PG12 MPE Lab/5,6","lab.PPV.Remote Support","binm186x","2-high","complete","released","PG12 MPE Lab","MPE Labs","GLK","bisweswx","mbin289x","=TEXT(""2021-05-31 23:34:39.150"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-10 19:32:48.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 00:02:35.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-15 12:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV","3"
"=HYPERLINK(""https://hsdes.intel.com/resource/16013512685"",""16013512685"")","[REMOTE SUPPORT][WW23.1][JSL+] Receive MIR 1139634  from IC & place units accordingly in APPV1,STHI001/PG12 MPE Lab/2,STHI001/PG12 MPE Lab/2,3,STHI001/PG12 MPE Lab/4","lab.PPV.Remote Support","mbin289x","2-high","complete","released","PG12 MPE Lab","MPE.PGM.PPV","JSL","prabhudu","mbin289x","=TEXT(""2021-05-31 18:49:30.877"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-03 19:49:30.000"", ""yyyy-mm-dd h:mm:ss"")",,"=TEXT(""2021-06-14 18:50:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509263515"",""1509263515"")","[SYSTEM DEBUG][APV15]-Cell 8 unable to add lot due to BLT : cspd not detected,STHI015/PG12 MPE Lab/8","lab.PPV.Cell","nkasimx","2-high","complete","released","PG12 MPE Lab","MPE Labs","ICX",,"mbi967x","=TEXT(""2021-05-31 18:25:27.967"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-01 05:22:36.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-05-31 18:26:00.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 18:00:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
"=HYPERLINK(""https://hsdes.intel.com/resource/1509263240"",""1509263240"")","[CONVERSION][APPV7b][DG2-128] Cell11 ,APPV07/PG12 MPE Lab/11","lab.PPV.Conversion","xong","2-high","complete",,"PG12 MPE Lab","MPE Labs","DG2",,"xong","=TEXT(""2021-05-31 17:28:38.463"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 10:12:49.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-05-31 18:47:15.000"", ""yyyy-mm-dd h:mm:ss"")","=TEXT(""2021-06-02 18:45:00.000"", ""yyyy-mm-dd h:mm:ss"")",,"PPV",
